2016-04-12 00:00:00,424.990000,427.240000,424.980000,426.690000,1469.257648,2016-04-12 23:59:59
2016-04-13 00:00:00,426.690000,426.690000,421.990000,425.290000,2022.008883,2016-04-13 23:59:59
2016-04-14 00:00:00,425.290000,425.960000,424.100000,425.960000,986.428439,2016-04-14 23:59:59
2016-04-15 00:00:00,425.960000,429.840000,425.060000,429.520000,1426.522083,2016-04-15 23:59:59
2016-04-16 00:00:00,429.520000,432.500000,429.520000,430.090000,623.304466,2016-04-16 23:59:59
2016-04-17 00:00:00,430.090000,430.090000,426.200000,427.910000,288.462324,2016-04-17 23:59:59
2016-04-18 00:00:00,427.910000,428.710000,427.410000,427.980000,1064.653544,2016-04-18 23:59:59
2016-04-19 00:00:00,427.980000,435.470000,427.980000,435.470000,1398.835415,2016-04-19 23:59:59
2016-04-20 00:00:00,435.470000,445.000000,435.470000,443.980000,1883.559485,2016-04-20 23:59:59
2016-04-21 00:00:00,443.980000,451.030000,441.860000,446.350000,2163.128227,2016-04-21 23:59:59
2016-04-22 00:00:00,446.350000,449.990000,445.260000,448.330000,1031.053508,2016-04-22 23:59:59
2016-04-23 00:00:00,448.330000,457.420000,447.230000,455.320000,1355.588582,2016-04-23 23:59:59
2016-04-24 00:00:00,455.320000,462.880000,449.970000,459.130000,1128.273752,2016-04-24 23:59:59
2016-04-25 00:00:00,459.130000,468.670000,453.780000,465.200000,2756.985983,2016-04-25 23:59:59
2016-04-26 00:00:00,465.200000,470.690000,464.000000,468.440000,1141.133015,2016-04-26 23:59:59
2016-04-27 00:00:00,468.440000,469.360000,435.720000,442.230000,2644.209996,2016-04-27 23:59:59
2016-04-28 00:00:00,442.230000,448.990000,439.180000,448.980000,1608.676686,2016-04-28 23:59:59
2016-04-29 00:00:00,448.980000,456.980000,448.830000,455.830000,1464.105961,2016-04-29 23:59:59
2016-04-30 00:00:00,455.830000,455.830000,448.240000,449.140000,237.945542,2016-04-30 23:59:59
2016-05-01 00:00:00,449.140000,453.990000,449.140000,453.380000,506.682137,2016-05-01 23:59:59
2016-05-02 00:00:00,453.380000,453.870000,441.310000,443.700000,1773.106125,2016-05-02 23:59:59
2016-05-03 00:00:00,443.700000,452.000000,443.700000,451.990000,1110.867787,2016-05-03 23:59:59
